Diabetes resseca os pés?,"A pele dos pés de pessoas com diabetes costuma ficar ressecada. Por causa disso, feridas e rachaduras começam a aparecer nessa região. O ressecamento ocorre porque os nervos que controlam a umidade e a produção de oléo ficam danificados. Para evitar que a pele dos pés fique recessada, é muito importante passar creme hidratante, tendo o cuidado de não deixar a região muito úmida para não favorecer o crescimento de micro-organismos.",1.6.B,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
Diabetes resseca a pele dos pés?,"A pele dos pés de pessoas com diabetes costuma ficar ressecada. Por causa disso, feridas e rachaduras começam a aparecer nessa região. O ressecamento ocorre porque os nervos que controlam a umidade e a produção de oléo ficam danificados. Para evitar que a pele dos pés fique recessada, é muito importante passar creme hidratante, tendo o cuidado de não deixar a região muito úmida para não favorecer o crescimento de micro-organismos.",1.6.B,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
O diabetes faz com que apareçam feridas nos pés mais frequentemente?,"O aparecimento de calos nos pés é mais frequente em pessoas com diabetes e, se não tratados, podem se tornar úlceras (feridas expostas). As úlceras são mais frequentes na sola dos pés, o que demonstra a importância de se fazer uma inspeção periódica nessa região. Também podem aparecer nas laterais dos pés caso o calçado utilizado seja inadequado.
",1.6.C,,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
O diabetes faz com que apareçam feridas nos pés mais frequentemente?,"É comum aparecer calos nos pés de pessoas com diabetes. Caso não sejam tratados, esses calos podem se transformar em feridas expostas. Essas feridas são mais frequentes na sola dos pés, mas também podem aparecer nas laterais devido ao uso de sapatos inadequados.",1.6.C,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
Diabetes causa feridas nos pés?,"É comum aparecer calos nos pés de pessoas com diabetes. Caso não sejam tratados, esses calos podem se transformar em feridas expostas. Essas feridas são mais frequentes na sola dos pés, mas também podem aparecer nas laterais devido ao uso de sapatos inadequados.",1.6.C,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
O que eu posso fazer para melhorar o tratamento das úlceras nos pés?,"O tratamento das úlceras é dificultado pela má circulação de sangue, portanto, é importante evitar hábitos que naturalmente prejudicam a circulação sanguínea, como o uso de cigarros, consumo de alimentos gordurosos e de excesso de sal. Em situações extremas, o trabalho de um cirurgião vascular pode ser necessário. ",1.6.D,,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
O que eu posso fazer para melhorar o tratamento das úlceras nos pés?,"Evite hábitos que prejudiquem a circulação sanguínea, como fumar e consumir alimentos gosdurosos e com muito sal. Em situações extremas, procure ajuda de um (a) profissional da saúde. ",1.6.D,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
Como evitar as feridas nos pés?,"Evite hábitos que prejudiquem a circulação sanguínea, como fumar e consumir alimentos gosdurosos e com muito sal. Em situações extremas, procure ajuda de um (a) profissional da saúde. ",1.6.D,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes
Gostaria de saber sobre a cetoacidose diabética,"A cetoacidose diabética é uma condição relativamente grave que aparece quando há um excesso de açúcar no sangue provocado pela falta de insulina no organismo. Nessa situação, as células não conseguem utilizar a glicose presente na corrente sanguínea e aí passam a utilizar a gordura disponível como substituta. Essa queima de gordura para a obtenção de energia tem como consequência a produção de cetonas (substâncias ácidas) que são jogadas na corrente sanguínea, fazendo com que o sangue fique mais ácido. Se essa condição não for tratada, a pessoa pode entrar em coma e até, nos casos mais graves, vir a falecer.",1.7,,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica 
Gostaria de saber sobre a cetoacidose diabética,"A cetoacidose diabética é uma complicação causada pela falta de insulina no organismo. A insulina é responsável por fazer com que o açúcar presente no sangue entre nas células e gere energia. Quando ela está em falta, o organismo passa a usar os nossos estoques de gordura como substituto. Nesse processo de substituição, as cetonas (substâncias ácidas) são formadas e causam um desequilíbrio na composição sanguínea, que se não for tratado pode levar ao coma e até à morte.",1.7,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
O que é cetoacidose diabética? ,"A cetoacidose diabética é uma complicação causada pela falta de insulina no organismo. A insulina é responsável por fazer com que o açúcar presente no sangue entre nas células e gere energia. Quando ela está em falta, o organismo passa a usar os nossos estoques de gordura como substituto. Nesse processo de substituição, as cetonas (substâncias ácidas) são formadas e causam um desequilíbrio na composição sanguínea, que se não for tratado pode levar ao coma e até à morte.",1.7,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
O que é cetoacidose?,"A cetoacidose diabética é uma complicação causada pela falta de insulina no organismo. A insulina é responsável por fazer com que o açúcar presente no sangue entre nas células e gere energia. Quando ela está em falta, o organismo passa a usar os nossos estoques de gordura como substituto. Nesse processo de substituição, as cetonas (substâncias ácidas) são formadas e causam um desequilíbrio na composição sanguínea, que se não for tratado pode levar ao coma e até à morte.",1.7,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Quais são os sinais da cetoacidose?,"É extremamente importante estar atento aos sinais que indiquem que uma cetoacidose possa estar acontecendo: boca seca, aumento no volume de urina, aumento dos níveis de glicose no sangue, mal estar, vômitos, dor abdominal e hálito com cheiro de acetona (pois as cetonas no sangue podem causar este efeito). Caso haja um surgimento repentino desses sinais, é aconselhável ir para um pronto-socorro rapidamente para que seja feita uma avaliação.
",1.7.A,,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Quais são os sinais da cetoacidose?,"Os sinais da cetoacidose são: boca seca, aumento no volume de urina, aumento dos níveis de glicose no sangue, mal estar, vômitos, dor abdominal e hálito com cheiro de acetona. Caso esses sintomas apareçam,  procure imediatamente um pronto-socorro para que seja feita uma avaliação. ",1.7.A,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Quais são os sintomas da cetoacidose? ,"Os sinais da cetoacidose são: boca seca, aumento no volume de urina, aumento dos níveis de glicose no sangue, mal estar, vômitos, dor abdominal e hálito com cheiro de acetona. Caso esses sintomas apareçam,  procure imediatamente um pronto-socorro para que seja feita uma avaliação. ",1.7.A,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Quais são os cuidados que posso tomar para evitar a cetoacidose?,"A cetoacidose é mais comum em pessoas com diabetes tipo 1, porque elas não conseguem produzir insulina. Mas também pode ocorrer no tipo 2, quando há alguma infecção ou quando a pessoa necessita de tomar insulina, mas acaba deixando de fazê-lo. É perfeitamente possível evitar a ocorrência da cetoacidose diabética ao se tomar alguns cuidados:

* Seguir corretamente a rotina de aplicação de insulina;
* Acompanhar periodicamente os valores da glicemia utilizando o glicosímetro;
* Consultar regularmente o médico endocrinologista;
* Controlar a alimentação evitando alimentos com alto teor de açúcar e que podem levar à cetoacidose.",1.7.B,,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Quais são os cuidados que posso tomar para evitar a cetoacidose?,"Você precisa tomar os seguintes cuidados para evitar a cetoacidose diabética:

* Aplicar corretamente a insulina; 
* Medir periodicamente os valores da glicemia;
* Consultar regularmente o médico endocrinologista;
* Evitar  alimentos com alto teor de açúcar.
",1.7.B,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Como evitar cetoacidose diabética?,"Você precisa tomar os seguintes cuidados para evitar a cetoacidose diabética:

* Aplicar corretamente a insulina; 
* Medir periodicamente os valores da glicemia;
* Consultar regularmente o médico endocrinologista;
* Evitar  alimentos com alto teor de açúcar.
",1.7.B,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Como prevenir a cetoacidose  diabética?,"Você precisa tomar os seguintes cuidados para evitar a cetoacidose diabética:

* Aplicar corretamente a insulina; 
* Medir periodicamente os valores da glicemia;
* Consultar regularmente o médico endocrinologista;
* Evitar  alimentos com alto teor de açúcar.
",1.7.B,simplificada,https://www.diabetes.org.br/publico/artigos-antigos-noticias/774-cetoacidose-diabetica-e-uma-grave-emergencia-medica
Gostaria de saber mais sobre os sintomas do diabetes.,"O diabetes é uma doença que vem afetando cada vez mais pessoas e a sua detecção precoce é de fundamental importância para minimizar os impactos negativos que ela provoca. Os principais sintomas do diabetes são:

* Vontade de urinar muito frequentemente;
* sede em excesso;
* fome em excesso (mesmo tendo se alimentado recentemente);
* cansaço extremo;
* visão embaçada;
* cortes/contusões demorando a cicatrizar;
* perda de peso - mesmo que você esteja comendo mais (ocorre no tipo 1);
* formigamento, dor ou dormência nas mãos/pés (ocorre no tipo 2).

Indivíduos diabéticos possuem maiores chances de ter hiperglicemia e hipoglicemia, então é importante estar atento aos sinais e sintomas dessas duas condições.",1.8,,https://www.diabetes.org.br/publico/colunistas/20-dr-augusto-pimazoni-netto/1307-o-que-voce-precisa-saber-sobre-hipo-e-hiperglicemia 
Gostaria de saber mais sobre os sintomas do diabetes.,"Os principais sintomas do diabetes são:

* Aumento da vontade de urinar;
* Sede em excesso;
* Fome em excesso;
* Cansaço extremo;
* Visão embaçada;
* Aumento no tempo de cicatrização de cortes/contusões;
* Perda de peso;
* Formigamento, dor ou dormência nas mãos/pés.
",1.8,simplificada,https://www.diabetes.org.br/publico/colunistas/20-dr-augusto-pimazoni-netto/1307-o-que-voce-precisa-saber-sobre-hipo-e-hiperglicemia 
Quais os sintomas da diabetes?,"Os principais sintomas do diabetes são:

* Aumento da vontade de urinar;
* Sede em excesso;
* Fome em excesso;
* Cansaço extremo;
* Visão embaçada;
* Aumento no tempo de cicatrização de cortes/contusões;
* Perda de peso;
* Formigamento, dor ou dormência nas mãos/pés.
",1.8,simplificada,https://www.diabetes.org.br/publico/colunistas/20-dr-augusto-pimazoni-netto/1307-o-que-voce-precisa-saber-sobre-hipo-e-hiperglicemia 
Há uma relação entre a depressão e o diabetes?,"Estudos indicam que de fato existe uma relação entre a depressão e o diabetes. A explicação para essa associação não é fácil de ser dada em poucas palavras, mas existem alguns pontos que ajudam a entender o porquê disso ocorrer.",1.9,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/710-diabetes-e-depressao-as-importantes-correlacoes-entre-estado-emocional-e-controle-glicemico
"O diabetes pode provocar o aparecimento da depressão?
","Quando o diabetes está descontrolado, a pessoa pode chegar a achar que é impossível controlar a doença e isso pode contribuir para que ela apresente um desânimo com a sua vida. Além disso, o excesso ou a falta de açúcar no sangue pode provocar sintomas que se parecem com os sintomas da depressão, como a ansiedade e o cansaço.
",1.9.A,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/710-diabetes-e-depressao-as-importantes-correlacoes-entre-estado-emocional-e-controle-glicemico
E a depressão atrapalha no tratamento do diabetes?,"Pessoas com depressão, geralmente, se sentem desmotivadas a cuidar de si mesmas. Para uma pessoa com diabetes, isso significa que os cuidados com a alimentação, estilo de vida e tratamento com remédios podem estar sendo deixados de lado. Isso vai dificultar o controle da glicemia e gerar um ciclo vicioso, em que os sintomas do diabetes deixam a pessoa deprimida e a depressão dificulta o tratamento do diabetes.",1.9.B,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/710-diabetes-e-depressao-as-importantes-correlacoes-entre-estado-emocional-e-controle-glicemico
"Qual é o melhor, tratar a depressão, o diabetes ou ambos ao mesmo tempo?","O tratamento para um quadro de depressão e diabetes simultâneos varia de acordo com o caso e com a pessoa. Às vezes é possível eliminar a depressão apenas fazendo o controle glicêmico. Em outros casos, somente é possível começar a tratar o diabetes depois do controle da depressão. A orientação de um profissional especializado em saúde mental com experiência em diabetes pode ajudar muito nesses casos. Quanto mais cedo os sintomas da depressão forem identificados e tratados, melhor.",1.9.C,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/710-diabetes-e-depressao-as-importantes-correlacoes-entre-estado-emocional-e-controle-glicemico
Gostaria de saber sobre as complicações cardiovasculares do diabetes.,"O excesso de açúcar no sangue, juntamente com o colesterol e a pressão alta, induz a formação de placas de colesterol e de coágulos no interior das artérias. Isso provoca o entupimento dos vasos sanguíneos. Com os vasos entupidos, o transporte de oxigênio fica prejudicado e as células do coração começam a morrer e a serem substituídas por tecido fibroso, formando uma cicatriz. Esse processo provoca a sensação de dor ou de pontadas no peito. Dependendo do tamanho da área afetada, esse evento pode deixar sequelas irreversíveis ou até mesmo ser fatal.",1.10,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Diabetes causa problemas cardiovasculares?,"O excesso de açúcar no sangue, juntamente com o colesterol e a pressão alta, induz a formação de placas de colesterol e de coágulos no interior das artérias. Isso provoca o entupimento dos vasos sanguíneos. Com os vasos entupidos, o transporte de oxigênio fica prejudicado e as células do coração começam a morrer e a serem substituídas por tecido fibroso, formando uma cicatriz. Esse processo provoca a sensação de dor ou de pontadas no peito. Dependendo do tamanho da área afetada, esse evento pode deixar sequelas irreversíveis ou até mesmo ser fatal.",1.10,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Diabetes causa problemas no coração?,"O excesso de açúcar no sangue, juntamente com o colesterol e a pressão alta, induz a formação de placas de colesterol e de coágulos no interior das artérias. Isso provoca o entupimento dos vasos sanguíneos. Com os vasos entupidos, o transporte de oxigênio fica prejudicado e as células do coração começam a morrer e a serem substituídas por tecido fibroso, formando uma cicatriz. Esse processo provoca a sensação de dor ou de pontadas no peito. Dependendo do tamanho da área afetada, esse evento pode deixar sequelas irreversíveis ou até mesmo ser fatal.",1.10,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Como posso evitar essa destruição das células cardíacas?,"Para prevenir esse acontecimento, é de grande importância que você tome todos os cuidados para manter o índice de açúcar no sangue dentro dos níveis normais. A alimentação saudável, a prática de exercícios físicos, o controle da hipertensão e do colesterol e a atitude de não fumar também são medidas eficazes para se evitar danos ao coração.

Também é aconselhável consultar um médico (a) cardiologista periodicamente para a realização de exames e para se verificar se há a necessidade de tomar algum medicamento para prevenir o acontecimento de danos ao coração.",1.10.A,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Como posso evitar problemas no coração?,"Para prevenir esse acontecimento, é de grande importância que você tome todos os cuidados para manter o índice de açúcar no sangue dentro dos níveis normais. A alimentação saudável, a prática de exercícios físicos, o controle da hipertensão e do colesterol e a atitude de não fumar também são medidas eficazes para se evitar danos ao coração.

Também é aconselhável consultar um médico (a) cardiologista periodicamente para a realização de exames e para se verificar se há a necessidade de tomar algum medicamento para prevenir o acontecimento de danos ao coração.",1.10.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Como evitar danos no coração?,"Para prevenir esse acontecimento, é de grande importância que você tome todos os cuidados para manter o índice de açúcar no sangue dentro dos níveis normais. A alimentação saudável, a prática de exercícios físicos, o controle da hipertensão e do colesterol e a atitude de não fumar também são medidas eficazes para se evitar danos ao coração.

Também é aconselhável consultar um médico (a) cardiologista periodicamente para a realização de exames e para se verificar se há a necessidade de tomar algum medicamento para prevenir o acontecimento de danos ao coração.",1.10.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Como posso me prevenir de problemas no coração?,"Para prevenir esse acontecimento, é de grande importância que você tome todos os cuidados para manter o índice de açúcar no sangue dentro dos níveis normais. A alimentação saudável, a prática de exercícios físicos, o controle da hipertensão e do colesterol e a atitude de não fumar também são medidas eficazes para se evitar danos ao coração.

Também é aconselhável consultar um médico (a) cardiologista periodicamente para a realização de exames e para se verificar se há a necessidade de tomar algum medicamento para prevenir o acontecimento de danos ao coração.",1.10.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/2022-coluna-verdadeiro-ou-falso-28-diabetes-pode-provocar-doencas-vasculares
Gostaria de saber sobre as complicações gastrintestinais do diabetes.,"O diabetes afeta o sistema digestivo de mais de uma maneira. As complicações dessa doença podem fazer com que capacidade do aparelho digestivo de se mover fique prejudicada e alterar a capacidade de absorção de água e minerais. Adicionalmente, podem aparecer pedras na vesícula biliar e também pode ocorrer a esteatose hepática. Como consequência não é incomum que a pessoa com diabetes sinta náuseas, fique satisfeita mesmo tendo comido pouco e tenha diarreia.",1.11,,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Diabetes causa problemas no intestino?,"O diabetes afeta o sistema digestivo de mais de uma maneira. As complicações dessa doença podem fazer com que capacidade do aparelho digestivo de se mover fique prejudicada e alterar a capacidade de absorção de água e minerais. Adicionalmente, podem aparecer pedras na vesícula biliar e também pode ocorrer a esteatose hepática. Como consequência não é incomum que a pessoa com diabetes sinta náuseas, fique satisfeita mesmo tendo comido pouco e tenha diarreia.",1.11,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Diabetes causa problemas gastrintestinais ? ,"O diabetes afeta o sistema digestivo de mais de uma maneira. As complicações dessa doença podem fazer com que capacidade do aparelho digestivo de se mover fique prejudicada e alterar a capacidade de absorção de água e minerais. Adicionalmente, podem aparecer pedras na vesícula biliar e também pode ocorrer a esteatose hepática. Como consequência não é incomum que a pessoa com diabetes sinta náuseas, fique satisfeita mesmo tendo comido pouco e tenha diarreia.",1.11,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Diabetes causa problemas no sistema digestivo? ,"O diabetes afeta o sistema digestivo de mais de uma maneira. As complicações dessa doença podem fazer com que capacidade do aparelho digestivo de se mover fique prejudicada e alterar a capacidade de absorção de água e minerais. Adicionalmente, podem aparecer pedras na vesícula biliar e também pode ocorrer a esteatose hepática. Como consequência não é incomum que a pessoa com diabetes sinta náuseas, fique satisfeita mesmo tendo comido pouco e tenha diarreia.",1.11,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Quais são os sintomas que indicam a presença de complicações no sistema digestivo?,"Os sintomas que mais são citados em relação ao sistema digestivo são: dificuldade de engolir, queimação estomacal, inchaço, flatulência, dor no abdômen, constipação intestinal, diarreia e incapacidade de controlar a eliminação das fezes. Deve-se ter em mente que a ocorrência dessas complicações não depende apenas do diabetes. Elas também são afetadas por outros fatores, como a alimentação, a presença de outras doenças, o clima e as características genéticas de cada um.",1.11.A,,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Quais são os sintomas dos problemas digestivos causados pelo diabetes?,"Os sintomas que mais são citados em relação ao sistema digestivo são: dificuldade de engolir, queimação estomacal, inchaço, flatulência, dor no abdômen, constipação intestinal, diarreia e incapacidade de controlar a eliminação das fezes. Deve-se ter em mente que a ocorrência dessas complicações não depende apenas do diabetes. Elas também são afetadas por outros fatores, como a alimentação, a presença de outras doenças, o clima e as características genéticas de cada um.",1.11.A,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Como sei que estou com problemas no sistema digestivo?,"Os sintomas que mais são citados em relação ao sistema digestivo são: dificuldade de engolir, queimação estomacal, inchaço, flatulência, dor no abdômen, constipação intestinal, diarreia e incapacidade de controlar a eliminação das fezes. Deve-se ter em mente que a ocorrência dessas complicações não depende apenas do diabetes. Elas também são afetadas por outros fatores, como a alimentação, a presença de outras doenças, o clima e as características genéticas de cada um.",1.11.A,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Quais os sintomas de problemas no sistema digestivo?,"Os sintomas que mais são citados em relação ao sistema digestivo são: dificuldade de engolir, queimação estomacal, inchaço, flatulência, dor no abdômen, constipação intestinal, diarreia e incapacidade de controlar a eliminação das fezes. Deve-se ter em mente que a ocorrência dessas complicações não depende apenas do diabetes. Elas também são afetadas por outros fatores, como a alimentação, a presença de outras doenças, o clima e as características genéticas de cada um.",1.11.A,simplificada,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302001000200035&lang=pt
Gostaria de saber das complicações do diabetes na pele,"O diabetes provoca o aparecimento de sintomas na pele, como secura, coceira e infecções por fungos e bactérias. Esses sintomas ocorrem principalmente por causa da desidratação provocada pela alta quantidade de açúcar no sangue. A pele seca acaba sofrendo rachaduras, que podem evoluir para feridas. Como o diabetes também dificulta a cicatrização (por causa de problemas causados na circulação de sangue) essas feridas demoram mais para fechar.",1.12,,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
Diabetes causa problemas na pele?,"O diabetes provoca o aparecimento de sintomas na pele, como secura, coceira e infecções por fungos e bactérias. Esses sintomas ocorrem principalmente por causa da desidratação provocada pela alta quantidade de açúcar no sangue. A pele seca acaba sofrendo rachaduras, que podem evoluir para feridas. Como o diabetes também dificulta a cicatrização (por causa de problemas causados na circulação de sangue) essas feridas demoram mais para fechar.",1.12,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
Quais os problemas que a diabetes causa na pele?,"O diabetes provoca o aparecimento de sintomas na pele, como secura, coceira e infecções por fungos e bactérias. Esses sintomas ocorrem principalmente por causa da desidratação provocada pela alta quantidade de açúcar no sangue. A pele seca acaba sofrendo rachaduras, que podem evoluir para feridas. Como o diabetes também dificulta a cicatrização (por causa de problemas causados na circulação de sangue) essas feridas demoram mais para fechar.",1.12,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
O diabetes pode piorar algum problema de pele já existente?,"Se a pessoa já tinha anteriormente algum problema na pele, o diabetes tende a piorar ainda mais a situação, uma vez que o transporte de oxigênio e nutrientes aos tecidos fica prejudicado pelo excesso de açúcar no sangue.",1.12.A,,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
O diabetes piora os problemas de pele?,"Se a pessoa já tinha anteriormente algum problema na pele, o diabetes tende a piorar ainda mais a situação, uma vez que o transporte de oxigênio e nutrientes aos tecidos fica prejudicado pelo excesso de açúcar no sangue.",1.12.A,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
O portador de diabetes deve ser mais cuidadoso com a sua pele?,"É importante que a pessoa com diabetes tenha cuidados constantes com a sua pele para não deixar que as pequenas feridas cresçam e virem um grande problema. Além disso, o controle adequado dos níveis de açúcar no sangue pode evitar o aparecimento de sintomas na pele. Por outro lado, a falta de controle do diabetes somada à falta de cuidados com a pele pode até levar ao caso extremo de amputação de membros.",1.12.B,,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
A pessoa com diabetes deve tomar mais cuidado com a pele?,"É importante que a pessoa com diabetes tenha cuidados constantes com a sua pele para não deixar que as pequenas feridas cresçam e virem um grande problema. Além disso, o controle adequado dos níveis de açúcar no sangue pode evitar o aparecimento de sintomas na pele. Por outro lado, a falta de controle do diabetes somada à falta de cuidados com a pele pode até levar ao caso extremo de amputação de membros.",1.12.B,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
Quais cuidados se deve ter com a pele?,"É importante que a pessoa com diabetes tenha cuidados constantes com a sua pele para não deixar que as pequenas feridas cresçam e virem um grande problema. Além disso, o controle adequado dos níveis de açúcar no sangue pode evitar o aparecimento de sintomas na pele. Por outro lado, a falta de controle do diabetes somada à falta de cuidados com a pele pode até levar ao caso extremo de amputação de membros.",1.12.B,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
Como tomar cuidado com a pele?,"É importante que a pessoa com diabetes tenha cuidados constantes com a sua pele para não deixar que as pequenas feridas cresçam e virem um grande problema. Além disso, o controle adequado dos níveis de açúcar no sangue pode evitar o aparecimento de sintomas na pele. Por outro lado, a falta de controle do diabetes somada à falta de cuidados com a pele pode até levar ao caso extremo de amputação de membros.",1.12.B,simplificada,https://www.diabetes.org.br/publico/complicacoes/complicacoes-do-diabetes 
O diabetes predispõe ao aparecimento de infecções oportunistas?,"O diabetes mal controlado faz com que a quantidade de açúcar no sangue fique subindo e descendo de forma descontrolada. A essa situação dá-se o nome de variabilidade glicêmica. Esse movimento de sobe e desce da concentração sanguínea da glicose resulta na produção de substâncias que prejudicam o sistema de defesa do organismo. Como consequência, infecções por fungos aparecem mais frequentemente.",1.13,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
"Como posso proteger o sistema de defesa do meu organismo?
","Para evitar que o sistema imune fique fragilizado, é importante controlar os níveis de açúcar no sangue, tentando manter o valor da hemoglobina glicada abaixo dos 6,5%. A adoção de uma rotina alimentar saudável e da prática regular de exercícios são duas medidas muito úteis na proteção do sistema de defesa do organismo.",1.13.A,,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
Como posso fortalecer a minha saúde?,"Para evitar que o sistema imune fique fragilizado, é importante controlar os níveis de açúcar no sangue, tentando manter o valor da hemoglobina glicada abaixo dos 6,5%. A adoção de uma rotina alimentar saudável e da prática regular de exercícios são duas medidas muito úteis na proteção do sistema de defesa do organismo.",1.13.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
Como fortalecer meu organismo?,"Para evitar que o sistema imune fique fragilizado, é importante controlar os níveis de açúcar no sangue, tentando manter o valor da hemoglobina glicada abaixo dos 6,5%. A adoção de uma rotina alimentar saudável e da prática regular de exercícios são duas medidas muito úteis na proteção do sistema de defesa do organismo.",1.13.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
Como proteger meu sistema imune?,"Para evitar que o sistema imune fique fragilizado, é importante controlar os níveis de açúcar no sangue, tentando manter o valor da hemoglobina glicada abaixo dos 6,5%. A adoção de uma rotina alimentar saudável e da prática regular de exercícios são duas medidas muito úteis na proteção do sistema de defesa do organismo.",1.13.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
Como melhorar as defesas do meu organismo?,"Para evitar que o sistema imune fique fragilizado, é importante controlar os níveis de açúcar no sangue, tentando manter o valor da hemoglobina glicada abaixo dos 6,5%. A adoção de uma rotina alimentar saudável e da prática regular de exercícios são duas medidas muito úteis na proteção do sistema de defesa do organismo.",1.13.A,simplificada,https://www.diabetes.org.br/publico/diabetes/verdadeiro-ou-falso/1989-coluna-verdadeiro-ou-falso-26-pessoas-com-diabetes-costumam-ter-a-imunidade-mais-baixa 
